plant_id,original_species_name,verbatim_scientific_name,canonical_candidate_name,authorship_candidate,canonical_lookup_key,family_name,common_name,classification,purpose,reference,detail_url,source_batch_id,raw_hash,species_name
198,Elettaria cardamomum Maton,Elettaria cardamomum Maton,Elettaria cardamomum,Maton,elettaria cardamomum,Zingiberaceae,,plants,medicinal,"Joshi, S.G.,Medicinal Plants,Mohan Primlani for Oxfor & IBH Publishing Co.Pvt.Ltd.,New Delhi (2003) 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Elettaria%20cardamomum,knapsack_world_id_2026_04_17,bd25bc2d5e56f182d246d59129a49df43c2fa98ceefcd04ed80aee1141cfc696,Elettaria cardamomum Maton
199,Eleutherine americana,Eleutherine americana,Eleutherine americana,,eleutherine americana,Iridaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eleutherine%20americana,knapsack_world_id_2026_04_17,3fd2a6afc6b2ede04528246df7066622d2e0968600305f6db6b08edca99d0376,Eleutherine americana
200,Embelia ribes Burm.f.,Embelia ribes Burm.f.,Embelia ribes,Burm.f.,embelia ribes,Myrsinaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Embelia%20ribes,knapsack_world_id_2026_04_17,41ae79fe3eeaf8878c6a44ddf79cb113bb6af08ddbe1e6ed9a0afbb77dc4a1cb,Embelia ribes Burm.f.
201,Emilia sonchifolia (L.) DC.,Emilia sonchifolia (L.) DC.,Emilia sonchifolia,(L.) DC.,emilia sonchifolia,Asteraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2009),Vol 6,ISBN 978-979-1480-19-2. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Emilia%20sonchifolia,knapsack_world_id_2026_04_17,67cea886c370e76f78728985bd17865cefe90c6eae64892278d3271666a5d4b9,Emilia sonchifolia (L.) DC.
202,Entada scandens,Entada scandens,Entada scandens,,entada scandens,Fabaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Entada%20scandens,knapsack_world_id_2026_04_17,2b670cdd86e54290f7d7ab22dd675891cc51c595b7908a85f8906122be8e9dde,Entada scandens
203,Equisetum debile L.,Equisetum debile L.,Equisetum debile,L.,equisetum debile,Equisetaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Equisetum%20debile,knapsack_world_id_2026_04_17,407de391c89456f72e0844bf898ff272c1cff882e51fea25cfa973c5eaf78d5c,Equisetum debile L.
204,Erigeron sumatrensis,Erigeron sumatrensis,Erigeron sumatrensis,,erigeron sumatrensis,Asteraceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Erigeron%20sumatrensis,knapsack_world_id_2026_04_17,846bc384e1b954b7e45ad1f33095c9a1a24cba0605ccb650b939b3f5f50d44cf,Erigeron sumatrensis
205,Ervatamia divaricata (L.) Burk.,Ervatamia divaricata (L.) Burk.,Ervatamia divaricata,(L.) Burk.,ervatamia divaricata,Apocynaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ervatamia%20divaricata,knapsack_world_id_2026_04_17,b994201894a1d4dab070bf87311e5f718e8254ec871b77ff73255d4cfe3ad10b,Ervatamia divaricata (L.) Burk.
206,Eryngium foetidum,Eryngium foetidum,Eryngium foetidum,,eryngium foetidum,Apiaceae,Culantro | Fitweed | False coriander,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eryngium%20foetidum,knapsack_world_id_2026_04_17,4634a9186f1647e722bc658c5ff83b49012fd2fced633ec936da0ed83aadf278,Eryngium foetidum
207,Erythrina lithosperma,Erythrina lithosperma,Erythrina lithosperma,,erythrina lithosperma,Fabaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Erythrina%20lithosperma,knapsack_world_id_2026_04_17,c5dbcc1274c0ce0a0952bb6bfb7c471b1b6458f81ac0ea180cdf0799c91e85ce,Erythrina lithosperma
208,Erythrina subumbrans (Hassk.) Merr.,Erythrina subumbrans (Hassk.) Merr.,Erythrina subumbrans,(Hassk.) Merr.,erythrina subumbrans,Fabaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Erythrina%20subumbrans,knapsack_world_id_2026_04_17,b0f37483416446afb45cbe276e846b7d6b47db127327686c1282992b1e89a07b,Erythrina subumbrans (Hassk.) Merr.
209,Erythrina variegata L.,Erythrina variegata L.,Erythrina variegata,L.,erythrina variegata,Fabaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Erythrina%20variegata,knapsack_world_id_2026_04_17,7497b2120d5a9737f7a9e5f5a023d4eead81fc75aa81cd585c4fc05f872beed4,Erythrina variegata L.
210,Eucalyptus globulus L.,Eucalyptus globulus L.,Eucalyptus globulus,L.,eucalyptus globulus,Myrtaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eucalyptus%20globulus,knapsack_world_id_2026_04_17,06e629e092c9ba647fa266fb970f763ba2d6d9c403785ba73a24f235e08c3c41,Eucalyptus globulus L.
211,Euchresta horsfieldii,Euchresta horsfieldii,Euchresta horsfieldii,,euchresta horsfieldii,Fabaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euchresta%20horsfieldii,knapsack_world_id_2026_04_17,6008a91f1324024fec6e0527dc660891e15790b931a089dc6929dd3569be560b,Euchresta horsfieldii
212,Eugenia aromatica O.K.,Eugenia aromatica O.K.,Eugenia aromatica,O.K.,eugenia aromatica,Myrtaceae,,plants,medicinal,"Tanaman Obat Tradisional by Thomas A.N.S. (1992),Vol.2,ISBN 979-413-809-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eugenia%20aromatica,knapsack_world_id_2026_04_17,56a809cf7b7242397ace9b56cd6ef6bea4d799af91ee8b0032f913de7da3008c,Eugenia aromatica O.K.
213,Eugenia caryophyllata L.,Eugenia caryophyllata L.,Eugenia caryophyllata,L.,eugenia caryophyllata,Myrtaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eugenia%20caryophyllata,knapsack_world_id_2026_04_17,bff6297c863621558768ad05703a81586b06c48bfc02bad090d9b90dd8d6cefb,Eugenia caryophyllata L.
214,Eupatorium riparium Regel.,Eupatorium riparium Regel.,Eupatorium riparium,Regel.,eupatorium riparium,Asteraceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eupatorium%20riparium,knapsack_world_id_2026_04_17,89dd25950c17a20911b452ecc16512541d75dd929b87b53d86d58ab814afd049,Eupatorium riparium Regel.
215,Eupatorium triplinerve Vahl.,Eupatorium triplinerve Vahl.,Eupatorium triplinerve,Vahl.,eupatorium triplinerve,Asteraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (1999),Vol 1,ISBN 979-661-050-7. Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eupatorium%20triplinerve,knapsack_world_id_2026_04_17,37bf926920aea9e95f1c4a6bc45fd444e7e7a200cbbcb602208598057ad010aa,Eupatorium triplinerve Vahl.
216,Euphorbia antiquorum L.,Euphorbia antiquorum L.,Euphorbia antiquorum,L.,euphorbia antiquorum,Euphorbiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20antiquorum,knapsack_world_id_2026_04_17,e21cf87adfafbced4701fcd85476af237ac3c3311698acaee764bb07e9e19ddd,Euphorbia antiquorum L.
217,Euphorbia heterophylla L.,Euphorbia heterophylla L.,Euphorbia heterophylla,L.,euphorbia heterophylla,Euphorbiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20heterophylla,knapsack_world_id_2026_04_17,148af2b4e456138553c8428ce78432db5597585d99616cf02b4b4577434a4003,Euphorbia heterophylla L.
218,Euphorbia hirta,Euphorbia hirta,Euphorbia hirta,,euphorbia hirta,Euphorbiaceae,Asthma weed | pill-bearing spurge,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20hirta,knapsack_world_id_2026_04_17,dee319e92394ce4546ae681aab69c89e68e546ccccd84dad64047b7bf054cf45,Euphorbia hirta
219,Euphorbia milii Ch. Des Moulins,Euphorbia milii Ch. Des Moulins,Euphorbia milii,Ch. Des Moulins,euphorbia milii,Euphorbiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20milii,knapsack_world_id_2026_04_17,13ca216ca88c8d012acf34f7d676430bff5d818d8a9f07d9623fa48ebc27cd16,Euphorbia milii Ch. Des Moulins
220,Euphorbia neriifolia L.,Euphorbia neriifolia L.,Euphorbia neriifolia,L.,euphorbia neriifolia,Euphorbiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20neriifolia,knapsack_world_id_2026_04_17,d93736a55a3d12ae78afe54e43dc31d5cf47f37f1919a25894e2d78ad2fcca43,Euphorbia neriifolia L.
221,Euphorbia prostrata Aiton,Euphorbia prostrata Aiton,Euphorbia prostrata,Aiton,euphorbia prostrata,Euphorbiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20prostrata,knapsack_world_id_2026_04_17,307e7af3e5258f566d8a1c4289ba8e0be0ee478c2b989e7930927c4d1db66384,Euphorbia prostrata Aiton
222,Euphorbia pulcherrima Willd. ex Klotzsch,Euphorbia pulcherrima Willd. ex Klotzsch,Euphorbia pulcherrima,Willd. ex Klotzsch,euphorbia pulcherrima,Euphorbiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7. Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20pulcherrima,knapsack_world_id_2026_04_17,638d2bbcf44d1168a62d55d3cd8210c376a92cd383d263b062e6601fafc2f9fa,Euphorbia pulcherrima Willd. ex Klotzsch
223,Euphorbia tirucalli,Euphorbia tirucalli,Euphorbia tirucalli,,euphorbia tirucalli,Euphorbiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Euphorbia%20tirucalli,knapsack_world_id_2026_04_17,df8f01d66d1d9b3f9fae93a298ade226d644d89a9d42da1be06fb3d7ab412884,Euphorbia tirucalli
224,Eurycoma longifolia,Eurycoma longifolia,Eurycoma longifolia,,eurycoma longifolia,Simaroubaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Eurycoma%20longifolia,knapsack_world_id_2026_04_17,ab400d856575ce05f5d14808c6b3e0354a08ccb2bef388bc8552d15ee1391357,Eurycoma longifolia
225,Excoecaria agallocha L.,Excoecaria agallocha L.,Excoecaria agallocha,L.,excoecaria agallocha,Euphorbiaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Excoecaria%20agallocha,knapsack_world_id_2026_04_17,17eaa4b2a1131d04b9fd8423e60d37b5ab8d359c929ca60cd0dad8cc7b572fbf,Excoecaria agallocha L.
226,Excoecaria cochinchinensis,Excoecaria cochinchinensis,Excoecaria cochinchinensis,,excoecaria cochinchinensis,Euphorbiaceae,Chinese croton | blindness tree | buta buta | jungle fire plant,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Excoecaria%20cochinchinensis,knapsack_world_id_2026_04_17,c5b5e9ae1b9f8e906fd3f08193b05d49cc0ff68edb6c4274bace346e774e2482,Excoecaria cochinchinensis
227,Fagara rhetza,Fagara rhetza,Fagara rhetza,,fagara rhetza,Rutaceae,,plants,medicinal,"Shibuya,Yakugaku Zasshi,116,(1996),911",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Fagara%20rhetza,knapsack_world_id_2026_04_17,804939f87dc669ee2ec901e2ef60719a0c22768990195b3a28f6a297cbb4a34a,Fagara rhetza
228,Ficus carica,Ficus carica,Ficus carica,,ficus carica,Moraceae,fig tree,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ficus%20carica,knapsack_world_id_2026_04_17,9bb590b8b17493b27048960661d727473ea1303655bf644ef5d443deab591430,Ficus carica
229,Ficus microcarpa L.f.,Ficus microcarpa L.f.,Ficus microcarpa,L.f.,ficus microcarpa,Moraceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ficus%20microcarpa,knapsack_world_id_2026_04_17,f745b8ba6b9459aae224b1d7bef1c3929937430f985445368bcb4bf66cabbca6,Ficus microcarpa L.f.
230,Ficus pumila L.,Ficus pumila L.,Ficus pumila,L.,ficus pumila,Moraceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ficus%20pumila,knapsack_world_id_2026_04_17,9c06b13ce7019a35960739c8c02141a49e39848aa282917e71d83d3dc3472095,Ficus pumila L.
231,Ficus septica Burm.f.,Ficus septica Burm.f.,Ficus septica,Burm.f.,ficus septica,Moraceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ficus%20septica,knapsack_world_id_2026_04_17,09e7e97375b2b0ffdb587ce464d5061d1c651c1347cd4f33c084152f809699c1,Ficus septica Burm.f.
232,Ficus variegata Bl.,Ficus variegata Bl.,Ficus variegata,Bl.,ficus variegata,Moraceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ficus%20variegata,knapsack_world_id_2026_04_17,3fd897f765ff9347e9b5fc1ada44dbadc68ad3acbd92698243b96f040638a0cd,Ficus variegata Bl.
233,Foeniculum vulgare,Foeniculum vulgare,Foeniculum vulgare,,foeniculum vulgare,Apiaceae,Fennel,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Foeniculum%20vulgare,knapsack_world_id_2026_04_17,b4b7b7fadf0bb924ba56d165075d4b4252cc5e9689313c8c3ad6acab1d041e45,Foeniculum vulgare
234,Ganoderma lucidum,Ganoderma lucidum,Ganoderma lucidum,,ganoderma lucidum,Polyporaceae Ganodermataceae,Lacquered braket fungus | Reishi,mushrooms,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ganoderma%20lucidum,knapsack_world_id_2026_04_17,a616fafe1ec3408b9046297acdb88c06504d546780516937246d77fbba3fcf88,Ganoderma lucidum
235,Garcinia dulcis Kurz.,Garcinia dulcis Kurz.,Garcinia dulcis,Kurz.,garcinia dulcis,Clusiaceae,,plants,medicinal,"Deachathai,Phytochem.,66,(2005),2368 Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Garcinia%20dulcis,knapsack_world_id_2026_04_17,e1bdaab9454f0e953d999a53b21954b35b570b3aceddbe34622e1bd8c342adfc,Garcinia dulcis Kurz.
236,Garcinia mangostana,Garcinia mangostana,Garcinia mangostana,,garcinia mangostana,Clusiaceae,Mangosteen,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Garcinia%20mangostana,knapsack_world_id_2026_04_17,81d8926330bf5ee87b08f9ca8a743b6ce933c13078be1957f1dabbf690f8b13b,Garcinia mangostana
237,Gardenia jasminoides Ellis,Gardenia jasminoides Ellis,Gardenia jasminoides,Ellis,gardenia jasminoides,Rubiaceae,Gardenia | Cape jasmine,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tanaman Obat Tradisional by Thomas A.N.S. (1992),Vol.2,ISBN 979-413-809-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Gardenia%20jasminoides,knapsack_world_id_2026_04_17,6dec9fd2927e71d79607fad32663d93829db463aef7a8554537c34f6ef313355,Gardenia jasminoides Ellis
238,Gaultheria procumbens,Gaultheria procumbens,Gaultheria procumbens,,gaultheria procumbens,Ericaceae,Wintergreen | Checkerberry | Teaberry,plants,medicinal,"高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Gaultheria%20procumbens,knapsack_world_id_2026_04_17,72103b1a78dc504502576af07399f1b5072bb162cb7dd9a943d4eb1bd0494870,Gaultheria procumbens
239,Ginkgo biloba L.,Ginkgo biloba L.,Ginkgo biloba,L.,ginkgo biloba,Ginkgoaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Ginkgo%20biloba,knapsack_world_id_2026_04_17,1b715bb8f04a2bad21e62a3472f6733c2cceff7108919baa96c48337bd95a551,Ginkgo biloba L.
240,Glochidion rubrum Bl.,Glochidion rubrum Bl.,Glochidion rubrum,Bl.,glochidion rubrum,Phyllanthaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Glochidion%20rubrum,knapsack_world_id_2026_04_17,d623f46d3fbcb28cbed3bfcb2114a75899ccbf3aef4ec3a88b84942346304d01,Glochidion rubrum Bl.
241,Gloriosa superba L.,Gloriosa superba L.,Gloriosa superba,L.,gloriosa superba,Liliaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Gloriosa%20superba,knapsack_world_id_2026_04_17,841775287ab976bf5e0b33630fe2b5f4275cff925e4fb4837572d2b5f7e21e6a,Gloriosa superba L.
